0.0,0.0,285.0,0.0,33.1,0.0,11.5,0.0,3354.0,3354.0,42.7,42.7,8188.0,0.0,5.1,5.1,0.83,0.0,8.83,8.83,2.55,0.0,81.9,81.9,318.69,318.69,4.0,4.0,58.67874259111139,0.0,5.2,0.0,12156.0,0.0,0.4,0.4,19.5,0.0,0.5,0.0,0.13,0.13,188.69,0.0,68.0,68.0,163053.0015308917,0.0,17435.185751752473,0.0,23.0,0.0,28.3,0.0,86919.0,86919.0,91.4,91.4,1.46,0.0,0.962,0.962,30.1,30.1,80.0,80.0,5.1,0.0,5461.0,5461.0,83.4,83.4,9.8,9.8,49.0,49.0,10.0,0.0,72.9,72.9,2.043694596298965,0.0
0.0,0.0,471.0,0.0,45.9,45.9,2.5,0.0,2907.2912311928485,2907.2912311928485,35.6,35.6,3985.0,0.0,2.9,0.0,1.4,1.4,6.03,6.03,197.49255288505458,0.0,89.4,89.4,74.8916271151794,74.8916271151794,2.5,2.5,84.0,84.0,15.6,0.0,12000.0,0.0,33.9,33.9,6.1,6.1,0.2,0.0,0.0061,0.0,245.5,0.0,18.0,0.0,96580.48857324442,96580.48857324442,8477.090563737587,8477.090563737587,70.0,0.0,16.4,0.0,58114.0,58114.0,81.1,81.1,1.1,0.0,0.939,0.939,27.9,27.9,185.0,185.0,26.45,26.45,4232.0,4232.0,83.2,83.2,9.7,9.7,39.931343626943814,0.0,10.0,0.0,71.1,71.1,2.33413822658203,2.33413822658203
0.0,0.0,269.0,0.0,27.2,0.0,12.1,0.0,3769.0,3769.0,41.6,41.6,5682.0,0.0,6.5,6.5,0.58,0.0,7.51,7.51,-91.10772084258528,0.0,67.3,67.3,236.19,236.19,3.4,3.4,71.81331987469717,71.81331987469717,7.6,7.6,13913.0,0.0,0.2,0.2,22.1,22.1,1.7,0.0,0.2,0.2,107.12,0.0,65.0,65.0,-12385.361273549584,0.0,24005.0,0.0,33.0,0.0,33.4,33.4,45028.0,0.0,86.3,86.3,1.55,0.0,0.937,0.937,30.0,30.0,95.0,95.0,9.55,0.0,2976.0,2976.0,81.4,81.4,13.9,0.0,43.0,43.0,12.0,0.0,86.1,86.1,1.9339840503814136,0.0
0.0,0.0,165.0,0.0,30.2,0.0,11.6,0.0,3695.0,3695.0,44.5,44.5,5905.0,0.0,5.5,5.5,0.24,0.0,8.16,8.16,25.4,0.0,72.0,72.0,258.09,258.09,3.5,3.5,79.71636174919404,79.71636174919404,8.0,8.0,8056.0,8056.0,0.2,0.2,20.1,0.0,0.7,0.0,0.07,0.07,117.31,0.0,60.0,0.0,1196.0,0.0,17062.194875060155,0.0,17.0,0.0,52.3,52.3,48106.0,0.0,86.1,86.1,1.44,0.0,0.916,0.916,30.3,30.3,95.0,95.0,6.35,0.0,3044.0,3044.0,81.6,81.6,10.4,0.0,39.0,0.0,14.0,14.0,94.1,94.1,1.7804975565130667,0.0
0.0,0.0,133.4,0.0,27.7,0.0,7.5,7.5,3371.0,3371.0,39.5,39.5,7019.0,0.0,8.0,8.0,0.94,0.0,9.81,9.81,7.0,7.0,73.0,73.0,261.34,261.34,2.4,2.4,58.36984302325102,0.0,3.2,0.0,10204.0,0.0,0.6,0.6,23.1,23.1,0.6,0.0,0.0088,0.0,159.99,0.0,76.7,76.7,324349.0,324349.0,1334.629720719753,0.0,22.0,0.0,44.0,44.0,66871.0,66871.0,94.8,94.8,1.48,0.0,0.961,0.961,34.1,34.1,49.0,49.0,1.5,0.0,4654.0,4654.0,82.6,82.6,11.8,0.0,48.0,48.0,15.0,15.0,61.7,61.7,2.228834940547589,2.228834940547589
0.0,0.0,218.0,0.0,27.7,0.0,10.7,0.0,3343.0,3343.0,42.8,42.8,4485.0,0.0,6.9,6.9,0.36,0.0,9.2,9.2,8.8,8.8,74.9,74.9,430.76,430.76,2.4,2.4,90.7144167124855,90.7144167124855,1.8,0.0,9368.0,9368.0,0.0,0.0,22.2,22.2,1.6,0.0,0.0088,0.0,119.32,0.0,69.8,69.8,20615.76625086236,0.0,10566.501544023584,0.0,23.0,0.0,35.7,35.7,48685.0,0.0,87.3,87.3,1.37,0.0,0.94,0.94,32.1,32.1,53.0,53.0,1.55,0.0,3948.0,3948.0,81.6,81.6,13.4,0.0,41.0,0.0,15.0,15.0,67.4,67.4,1.769382521284982,0.0
0.0,0.0,19.9,0.0,35.7,0.0,5.7,0.0,2533.0,0.0,28.7,0.0,189.0,0.0,3.1,0.0,1.1,0.0,6.61,6.61,12.6,0.0,55.2,0.0,84.5,84.5,34.3,34.3,45.4,0.0,14.6,0.0,90000.0,90000.0,0.8,0.8,3.9,3.9,3.0,3.0,0.032,0.032,55.72,0.0,2.3,0.0,438.0,438.0,674.0,674.0,90.0,90.0,54.5,54.5,1931.0,0.0,59.5,0.0,2.18,2.18,0.633,0.0,25.3,25.3,35.0,35.0,23.65,23.65,138.0,0.0,70.8,0.0,12.9,0.0,36.097035983785105,0.0,7.0,7.0,5.2,5.2,2.4,2.4
0.0,0.0,38.0,0.0,48.9,48.9,7.8,7.8,3301.0,3301.0,33.2,33.2,1417.0,0.0,6.2,6.2,0.75,0.0,6.92,6.92,10.0,0.0,51.9,0.0,149.28,149.28,11.0,0.0,74.3,74.3,0.36,0.0,46829.0,46829.0,0.1,0.1,22.1,22.1,22.45,22.45,0.62,0.62,90.3,90.3,90.0,90.0,13484.0,0.0,2923.0,2923.0,85.0,85.0,23.8,0.0,6797.0,6797.0,77.1,77.1,1.71,0.0,0.754,0.754,30.0,30.0,357.0,357.0,24.95,24.95,416.0,416.0,75.9,75.9,6.4,0.0,16.0,0.0,12.0,0.0,82.4,82.4,1.2,0.0
0.0,0.0,52.0,0.0,29.2,0.0,8.7,8.7,3297.0,3297.0,42.8,42.8,5811.0,0.0,5.5,5.5,0.29,0.0,8.96,8.96,18.0,0.0,76.8,76.8,341.47,341.47,4.0,4.0,60.80413661721886,0.0,5.0,0.0,16502.0,0.0,0.2,0.2,20.4,0.0,0.6,0.0,0.2,0.2,152.94,0.0,40.4,0.0,1842.0,0.0,24925.0,0.0,33.0,0.0,34.3,34.3,53334.0,53334.0,90.7,90.7,1.55,0.0,0.941,0.941,30.9,30.9,63.0,63.0,9.25,0.0,3534.0,3534.0,81.8,81.8,9.3,9.3,45.0,45.0,12.0,0.0,89.3,89.3,1.4,0.0
0.0,0.0,158.0,0.0,27.7,0.0,10.4,0.0,3401.0,3401.0,42.0,42.0,5817.0,0.0,7.6,7.6,0.38,0.0,9.15,9.15,11.0,0.0,76.7,76.7,277.3,277.3,3.8,3.8,69.05540527330226,69.05540527330226,5.4,0.0,13096.0,0.0,0.2,0.2,19.7,0.0,1.0,0.0,0.043,0.043,210.71,0.0,79.0,79.0,10817.0,0.0,16530.264640846133,0.0,19.0,0.0,37.3,37.3,61477.0,61477.0,92.4,92.4,1.67,0.0,0.948,0.948,32.7,32.7,68.0,68.0,-3.7,0.0,5110.0,5110.0,81.3,81.3,7.6,0.0,44.0,44.0,15.0,15.0,145.9,0.0,1.822100464946751,0.0
